sex,age,exercise,innovation,user,try,train,cv
0,20~29,0,0.007092509,0,1,TRUE,3
0,20~29,1,0.599522511,0,0,TRUE,2
0,10~19,1,0.386511606,0,0,TRUE,2
1,10~19,1,0.375101882,0,1,TRUE,0
1,10~19,1,0.933754156,0,1,FALSE,4
0,20~29,1,0.638313913,0,0,FALSE,1
0,30~39,0,0.78321915,0,0,TRUE,2
0,10~19,0,0.508527826,0,0,FALSE,1
1,30~39,0,0.405213207,0,0,TRUE,0
0,30~39,1,0.036287285,0,1,TRUE,0
0,30~39,0,0.868510806,0,0,FALSE,0
0,10~19,1,0.85526428,0,1,TRUE,2
1,10~19,0,0.262517813,0,1,TRUE,4
1,10~19,1,0.045313854,0,1,TRUE,3
1,20~29,1,0.338842644,0,0,TRUE,1
0,10~19,1,0.411209672,0,1,FALSE,3
1,10~19,1,0.221907707,0,1,TRUE,4
1,20~29,1,0.298977148,1,1,TRUE,3
0,30~39,0,0.395229157,0,0,TRUE,3
1,10~19,0,0.104274936,0,1,FALSE,1
1,10~19,1,0.495845061,1,0,FALSE,2
0,10~19,0,0.321139305,0,0,TRUE,1
0,10~19,1,0.216107578,0,0,FALSE,0
1,30~39,1,0.669221784,0,1,FALSE,4
1,20~29,0,0.542809205,0,1,FALSE,3
1,20~29,0,0.206796886,0,1,TRUE,1
0,30~39,0,0.638979151,0,0,TRUE,0
0,20~29,0,0.555771183,0,0,TRUE,0
1,30~39,1,0.224629304,0,1,TRUE,4
1,30~39,1,0.610721246,1,0,TRUE,3
0,20~29,1,0.033766625,1,1,TRUE,2
0,20~29,1,0.142907396,0,1,FALSE,1
1,30~39,1,0.489104666,1,1,TRUE,1
1,10~19,0,0.916026996,0,1,TRUE,0
1,30~39,0,0.93356715,0,0,TRUE,3
0,10~19,1,0.436707271,0,1,FALSE,4
1,10~19,1,0.248977881,0,1,TRUE,3
0,20~29,1,0.564841467,0,1,TRUE,2
1,30~39,1,0.453243129,1,1,TRUE,4
0,20~29,0,0.529643399,0,1,FALSE,4
0,20~29,0,0.93860009,0,1,FALSE,0
0,30~39,1,0.868149272,1,1,TRUE,2
0,20~29,1,0.86136897,0,1,FALSE,1
0,30~39,1,0.354059257,0,1,FALSE,3
0,10~19,0,0.846637981,0,0,FALSE,2
0,20~29,1,0.066543593,0,1,TRUE,2
0,20~29,1,0.089563012,1,1,TRUE,0
1,10~19,1,0.073095114,0,1,TRUE,1
0,10~19,1,0.118654086,0,1,FALSE,4
1,30~39,0,0.223493438,0,0,TRUE,4
1,20~29,0,0.763523856,1,0,TRUE,3
1,30~39,1,0.448938562,0,1,FALSE,4
0,20~29,1,0.181014923,0,1,FALSE,1
1,30~39,1,0.889410129,0,1,TRUE,3
0,20~29,1,0.25824352,0,1,FALSE,3
0,20~29,1,0.843243966,0,1,TRUE,3
0,10~19,0,0.995203877,0,1,TRUE,4
0,10~19,0,0.661800059,0,1,FALSE,1
0,20~29,1,0.143665319,0,0,FALSE,1
0,20~29,0,0.978467759,0,1,FALSE,0
1,30~39,0,0.853721087,0,1,TRUE,3
1,10~19,0,0.891976142,1,0,TRUE,1
1,30~39,0,0.62880089,0,0,FALSE,2
0,30~39,1,0.491861221,0,0,FALSE,2
1,20~29,1,0.562819166,0,1,TRUE,0
1,30~39,0,0.113136277,1,1,TRUE,3
0,30~39,1,0.908275429,0,1,TRUE,3
1,20~29,0,0.49765708,1,1,TRUE,0
0,20~29,0,0.617786373,0,1,FALSE,1
1,30~39,1,0.346299126,0,1,TRUE,2
0,30~39,0,0.967233726,0,0,FALSE,4
0,30~39,1,0.965998946,0,1,FALSE,0
1,30~39,1,0.564660229,1,0,TRUE,3
0,10~19,1,0.949849989,1,1,TRUE,4
0,30~39,0,0.983688779,1,0,FALSE,1
1,10~19,0,0.562749184,0,0,TRUE,0
1,10~19,0,0.33148275,0,0,TRUE,3
0,20~29,1,0.28445532,0,1,TRUE,2
1,20~29,1,0.326934963,0,1,TRUE,2
0,20~29,0,0.875109737,0,1,TRUE,0
0,30~39,1,0.342670443,0,1,FALSE,2
0,10~19,1,0.261753138,0,1,FALSE,0
0,20~29,0,0.275152009,0,1,TRUE,3
0,30~39,1,0.867311441,0,1,TRUE,4
1,20~29,1,0.59747489,0,0,FALSE,2
1,30~39,1,0.179625269,0,1,TRUE,4
1,30~39,1,0.076564912,0,1,TRUE,1
0,30~39,0,0.241217619,0,0,TRUE,1
0,10~19,0,0.106307349,0,1,TRUE,0
0,10~19,0,0.745617411,0,0,FALSE,4
0,10~19,0,0.57520335,0,1,FALSE,1
0,30~39,1,0.98138532,0,0,FALSE,3
1,10~19,1,0.962484322,1,1,TRUE,3
1,30~39,0,0.201276457,0,0,TRUE,1
0,30~39,0,0.105314738,1,0,TRUE,4
0,10~19,1,0.118137541,0,1,TRUE,0
0,10~19,1,0.813671093,0,0,TRUE,4
0,30~39,1,0.612775139,1,1,FALSE,4
0,10~19,0,0.950999628,1,1,TRUE,4
0,10~19,1,0.671980895,0,1,TRUE,1
1,20~29,0,0.532246276,0,1,TRUE,3
0,20~29,0,0.476747475,1,1,TRUE,4
0,20~29,0,0.23979929,1,1,TRUE,1
1,20~29,1,0.056930996,0,0,FALSE,0
1,30~39,0,0.86331906,0,1,TRUE,0
1,30~39,1,0.548325005,0,0,FALSE,4
1,30~39,0,0.90430587,0,1,FALSE,1
1,10~19,1,0.53205597,0,1,TRUE,2
0,20~29,1,0.426301397,0,1,FALSE,0
1,20~29,1,0.465842848,1,1,FALSE,3
1,20~29,0,0.221595424,0,1,TRUE,3
1,20~29,0,0.434963363,0,1,TRUE,3
1,20~29,1,0.879855868,0,1,FALSE,1
1,30~39,1,0.40634898,0,1,TRUE,1
0,20~29,0,0.554800048,1,1,TRUE,0
0,30~39,0,0.210226331,0,0,TRUE,2
0,20~29,1,0.642720456,0,1,TRUE,1
0,20~29,0,0.060567312,0,1,TRUE,0
0,20~29,0,0.385136566,0,1,TRUE,1
0,20~29,1,0.465951592,0,1,FALSE,0
0,10~19,1,0.538454566,0,1,TRUE,4
0,30~39,0,0.792542186,0,0,TRUE,1
0,20~29,1,0.008301971,0,0,TRUE,1
1,30~39,1,0.071338017,0,1,TRUE,4
0,10~19,1,0.516966506,0,1,FALSE,1
1,10~19,1,0.30595679,0,1,TRUE,4
0,30~39,0,0.306137588,1,1,TRUE,1
1,10~19,0,0.334937161,0,1,TRUE,2
0,20~29,0,0.35237486,0,1,FALSE,0
1,20~29,0,0.471491267,0,0,TRUE,1
0,20~29,0,0.759796817,0,0,TRUE,4
0,30~39,1,0.215464953,0,0,TRUE,4
1,30~39,0,0.78031658,0,0,TRUE,3
0,20~29,1,0.591607394,0,1,TRUE,0
1,20~29,1,0.920030212,1,1,TRUE,2
0,30~39,0,0.818872248,0,0,TRUE,0
1,20~29,0,0.124380375,0,1,TRUE,3
0,10~19,1,0.097375264,0,1,FALSE,1
0,20~29,0,0.239629993,0,1,TRUE,4
0,30~39,1,0.141726371,1,1,TRUE,1
0,20~29,1,0.024099144,0,1,TRUE,3
0,20~29,0,0.487636951,1,1,FALSE,1
1,30~39,0,0.085765795,1,1,FALSE,4
1,30~39,1,0.390373046,0,0,TRUE,0
1,20~29,1,0.941527331,0,1,TRUE,0
1,20~29,0,0.510810827,0,0,TRUE,2
1,20~29,1,0.911585767,1,1,FALSE,3
0,20~29,0,0.907672548,0,0,TRUE,3
0,20~29,1,0.149103681,1,1,TRUE,3
1,20~29,1,0.859198431,0,1,TRUE,4
0,30~39,0,0.651975729,0,1,TRUE,1
0,10~19,1,0.330597013,0,0,FALSE,3
0,20~29,1,0.459355438,0,0,TRUE,2
1,10~19,1,0.196350297,0,1,TRUE,0
1,30~39,0,0.079202557,0,0,TRUE,4
1,10~19,1,0.6579127,0,0,TRUE,4
1,30~39,1,0.919796205,0,0,FALSE,1
0,30~39,0,0.480437742,0,1,TRUE,3
0,20~29,1,0.970429015,1,1,TRUE,4
1,20~29,1,0.127183989,0,1,TRUE,1
1,10~19,0,0.750252898,0,0,FALSE,4
1,30~39,0,0.47376317,0,0,FALSE,2
0,10~19,0,0.742507659,1,1,TRUE,1
1,30~39,0,0.68040188,1,1,TRUE,2
1,30~39,0,0.725294095,1,0,TRUE,1
0,20~29,1,0.428798603,0,1,TRUE,1
1,10~19,1,0.286255328,0,1,TRUE,4
1,20~29,0,0.013709344,0,1,TRUE,1
0,20~29,1,0.715378663,0,1,FALSE,3
1,20~29,1,0.634288326,1,1,TRUE,1
0,10~19,1,0.941109173,0,1,TRUE,2
1,20~29,0,0.975147896,1,0,TRUE,1
0,20~29,0,0.856474761,1,0,TRUE,4
0,30~39,0,0.820193436,1,1,TRUE,4
1,30~39,1,0.914900384,0,1,FALSE,1
1,10~19,1,0.438094552,0,1,TRUE,2
0,10~19,1,0.905180332,0,1,FALSE,2
0,20~29,0,0.011526573,0,1,FALSE,1
0,30~39,0,0.771407462,0,1,TRUE,3
1,20~29,0,0.835964375,0,0,TRUE,2
0,10~19,0,0.822588804,1,1,TRUE,4
0,30~39,0,0.606442637,0,0,TRUE,2
0,20~29,1,0.356830577,0,1,TRUE,3
0,20~29,1,0.527564558,0,0,TRUE,0
1,30~39,1,0.361267,0,1,FALSE,1
0,30~39,1,0.146988941,0,1,FALSE,1
0,30~39,0,0.695150238,0,0,TRUE,0
1,30~39,0,0.366041543,0,0,FALSE,4
0,20~29,0,0.174842707,0,1,FALSE,1
0,20~29,0,0.454616471,1,1,TRUE,2
0,20~29,1,0.049516988,0,1,TRUE,0
1,30~39,1,0.637193848,0,1,FALSE,0
0,20~29,0,0.607679395,0,1,TRUE,1
1,30~39,1,0.365725167,0,1,TRUE,3
1,30~39,1,0.343086437,0,1,TRUE,1
0,10~19,0,0.897144896,0,1,TRUE,2
1,10~19,0,0.418175725,1,1,TRUE,0
0,30~39,1,0.37476794,0,1,TRUE,3
0,20~29,1,0.056414029,0,1,TRUE,4
1,30~39,1,0.50813818,0,1,FALSE,0
1,30~39,0,0.505688546,0,0,TRUE,1
0,20~29,1,0.260779723,0,1,TRUE,4
1,30~39,0,0.082141704,0,0,FALSE,2
0,10~19,0,0.202053207,0,1,TRUE,3
1,20~29,1,0.975060076,0,1,TRUE,0
0,30~39,1,0.536306438,0,1,FALSE,4
